epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,3247.95,0.85134,0.39989,0.98365,0.97069,0.97004,0.98907,0.76042,0.96268,0.42458,1.15118,0.001109,0.001109,0.001109
92,3283.07,0.86509,0.41101,1.00068,0.97245,0.97004,0.99006,0.76025,0.94887,0.40885,1.12877,0.0010991,0.0010991,0.0010991
93,3318.11,0.87611,0.414,1.00962,0.96993,0.96645,0.98745,0.75366,0.95483,0.43115,1.13699,0.0010892,0.0010892,0.0010892
94,3353.54,0.85306,0.41113,0.99652,0.97661,0.97004,0.98675,0.76954,0.90369,0.42378,1.14076,0.0010793,0.0010793,0.0010793
95,3388.41,0.84276,0.39534,0.99273,0.95907,0.96536,0.98809,0.75214,0.93832,0.44968,1.12717,0.0010694,0.0010694,0.0010694
96,3423.88,0.8403,0.39225,1.00148,0.98733,0.9588,0.99053,0.76298,0.9201,0.41409,1.13777,0.0010595,0.0010595,0.0010595
97,3458.63,0.82561,0.3818,0.98253,0.97512,0.98127,0.99064,0.77036,0.92195,0.39309,1.12967,0.0010496,0.0010496,0.0010496
98,3499.8,0.84638,0.39284,0.99088,0.9699,0.96536,0.9899,0.75763,0.95118,0.43311,1.14712,0.0010397,0.0010397,0.0010397
99,3535.08,0.82196,0.39162,0.97787,0.96648,0.97199,0.98856,0.74224,0.97462,0.42467,1.14592,0.0010298,0.0010298,0.0010298
100,3569.67,0.87125,0.39928,0.9991,0.95254,0.98502,0.98951,0.7661,0.89895,0.40399,1.11893,0.0010199,0.0010199,0.0010199
101,3605.29,0.8428,0.39814,0.99485,0.96867,0.97004,0.98922,0.7706,0.93087,0.39571,1.12636,0.00101,0.00101,0.00101
102,3640.47,0.83071,0.38422,0.99228,0.97071,0.96629,0.99023,0.75664,0.9549,0.41656,1.13667,0.0010001,0.0010001,0.0010001
103,3675.66,0.84602,0.3981,0.99142,0.95652,0.98873,0.98977,0.75438,0.9446,0.40158,1.14168,0.0009902,0.0009902,0.0009902
104,3710.36,0.86122,0.39668,1.00679,0.98112,0.9731,0.99132,0.7566,0.97429,0.40018,1.14548,0.0009803,0.0009803,0.0009803
105,3745.58,0.83794,0.38958,0.986,0.98126,0.98061,0.99103,0.75616,0.94656,0.40796,1.14511,0.0009704,0.0009704,0.0009704
